,tradingDay,updateTime,bidprice,bidvolume,askprice,askvolume,lastPrice,tradevolume,tick_Vol,openintrest,timesecond,Kindex,open,high,low,close,GK,xuti,shiti
3507,20180402,21:58:28,5460.0,49.0,5462.0,50.0,5460.0,59564.0,0.0,599916.0,3508.5,58,5458.0,5462.0,5458.0,5460.0,2.0,4.0,2.0
3508,20180402,21:58:29,5460.0,50.0,5462.0,50.0,5460.0,59564.0,0.0,599916.0,3509.5,58,5458.0,5462.0,5458.0,5460.0,2.0,4.0,2.0
3509,20180402,21:58:35,5460.0,50.0,5462.0,49.0,5462.0,59566.0,2.0,599918.0,3515.0,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3510,20180402,21:58:37,5460.0,49.0,5462.0,49.0,5460.0,59568.0,2.0,599916.0,3517.0,58,5458.0,5462.0,5458.0,5460.0,2.0,4.0,2.0
3511,20180402,21:58:38,5460.0,49.0,5462.0,48.0,5462.0,59570.0,2.0,599916.0,3518.0,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3512,20180402,21:58:38,5460.0,49.0,5462.0,49.0,5462.0,59570.0,0.0,599916.0,3518.5,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3513,20180402,21:58:42,5460.0,49.0,5462.0,47.0,5462.0,59570.0,0.0,599916.0,3522.0,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3514,20180402,21:58:45,5460.0,49.0,5462.0,52.0,5462.0,59570.0,0.0,599916.0,3525.5,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3515,20180402,21:58:56,5460.0,37.0,5462.0,52.0,5462.0,59570.0,0.0,599916.0,3536.5,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3516,20180402,21:58:57,5460.0,35.0,5462.0,52.0,5462.0,59570.0,0.0,599916.0,3537.0,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3517,20180402,21:58:58,5460.0,65.0,5462.0,52.0,5462.0,59570.0,0.0,599916.0,3538.5,58,5458.0,5462.0,5458.0,5462.0,2.0,4.0,4.0
3518,20180402,21:58:59,5460.0,64.0,5462.0,52.0,5460.0,59572.0,2.0,599916.0,3539.0,58,5458.0,5462.0,5458.0,5460.0,2.0,4.0,2.0
3519,20180402,21:59:00,5460.0,42.0,5462.0,53.0,5460.0,59572.0,0.0,599916.0,3540.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3520,20180402,21:59:00,5460.0,42.0,5462.0,52.0,5460.0,59572.0,0.0,599916.0,3540.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3521,20180402,21:59:01,5460.0,43.0,5462.0,52.0,5460.0,59572.0,0.0,599916.0,3541.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3522,20180402,21:59:04,5460.0,44.0,5462.0,52.0,5460.0,59572.0,0.0,599916.0,3544.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3523,20180402,21:59:07,5460.0,48.0,5462.0,52.0,5460.0,59572.0,0.0,599916.0,3547.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3524,20180402,21:59:15,5460.0,48.0,5462.0,51.0,5462.0,59574.0,2.0,599916.0,3555.5,59,5460.0,5462.0,5460.0,5462.0,2.0,2.0,2.0
3525,20180402,21:59:16,5460.0,51.0,5462.0,50.0,5462.0,59576.0,2.0,599916.0,3556.0,59,5460.0,5462.0,5460.0,5462.0,2.0,2.0,2.0
3526,20180402,21:59:16,5460.0,51.0,5462.0,49.0,5462.0,59578.0,2.0,599916.0,3556.5,59,5460.0,5462.0,5460.0,5462.0,2.0,2.0,2.0
3527,20180402,21:59:17,5460.0,50.0,5462.0,49.0,5460.0,59580.0,2.0,599916.0,3557.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3528,20180402,21:59:21,5460.0,50.0,5462.0,50.0,5460.0,59580.0,0.0,599916.0,3561.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3529,20180402,21:59:22,5460.0,50.0,5462.0,46.0,5462.0,59588.0,8.0,599916.0,3562.0,59,5460.0,5462.0,5460.0,5462.0,2.0,2.0,2.0
3530,20180402,21:59:24,5460.0,59.0,5462.0,46.0,5460.0,59590.0,2.0,599914.0,3564.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3531,20180402,21:59:25,5460.0,59.0,5462.0,41.0,5460.0,59590.0,0.0,599914.0,3565.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3532,20180402,21:59:27,5460.0,60.0,5462.0,41.0,5460.0,59590.0,0.0,599914.0,3567.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3533,20180402,21:59:32,5460.0,60.0,5462.0,42.0,5460.0,59590.0,0.0,599914.0,3572.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3534,20180402,21:59:39,5460.0,58.0,5462.0,42.0,5460.0,59594.0,4.0,599914.0,3579.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3535,20180402,21:59:40,5460.0,58.0,5462.0,43.0,5460.0,59594.0,0.0,599914.0,3580.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3536,20180402,21:59:40,5460.0,58.0,5462.0,32.0,5460.0,59594.0,0.0,599914.0,3580.5,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3537,20180402,21:59:44,5460.0,76.0,5462.0,32.0,5460.0,59594.0,0.0,599914.0,3584.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3538,20180402,21:59:47,5460.0,77.0,5462.0,32.0,5460.0,59594.0,0.0,599914.0,3587.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3539,20180402,21:59:51,5460.0,97.0,5462.0,32.0,5460.0,59594.0,0.0,599914.0,3591.0,59,5460.0,5462.0,5460.0,5460.0,2.0,2.0,0.0
3540,20180402,22:00:02,5460.0,97.0,5462.0,27.0,5462.0,59604.0,10.0,599914.0,3602.0,60,5462.0,5462.0,5460.0,5462.0,2.0,2.0,0.0
3541,20180402,22:00:03,5460.0,108.0,5462.0,27.0,5462.0,59604.0,0.0,599914.0,3603.0,60,5462.0,5462.0,5460.0,5462.0,2.0,2.0,0.0
3542,20180402,22:00:03,5460.0,121.0,5464.0,38.0,5462.0,59658.0,54.0,599892.0,3603.5,60,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3543,20180402,22:00:04,5462.0,40.0,5464.0,34.0,5462.0,59658.0,0.0,599892.0,3604.0,60,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3544,20180402,22:00:05,5462.0,45.0,5464.0,34.0,5462.0,59658.0,0.0,599892.0,3605.0,60,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3545,20180402,22:00:06,5462.0,55.0,5464.0,24.0,5462.0,59658.0,0.0,599892.0,3606.0,60,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3546,20180402,22:00:08,5462.0,55.0,5464.0,18.0,5462.0,59658.0,0.0,599892.0,3608.0,60,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3547,20180402,22:00:09,5462.0,65.0,5464.0,17.0,5464.0,59660.0,2.0,599892.0,3609.5,60,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3548,20180402,22:00:10,5462.0,65.0,5464.0,13.0,5464.0,59668.0,8.0,599892.0,3610.5,60,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3549,20180402,22:00:11,5462.0,65.0,5464.0,14.0,5464.0,59668.0,0.0,599892.0,3611.0,60,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3550,20180402,22:00:11,5462.0,65.0,5464.0,12.0,5464.0,59672.0,4.0,599888.0,3611.5,60,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3551,20180402,22:00:12,5462.0,65.0,5464.0,16.0,5464.0,59672.0,0.0,599888.0,3612.0,60,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3552,20180402,22:00:12,5462.0,66.0,5466.0,103.0,5464.0,59750.0,78.0,599812.0,3612.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3553,20180402,22:00:13,5462.0,57.0,5466.0,105.0,5464.0,59750.0,0.0,599812.0,3613.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3554,20180402,22:00:14,5462.0,57.0,5466.0,95.0,5466.0,59770.0,20.0,599816.0,3614.0,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3555,20180402,22:00:14,5462.0,58.0,5466.0,60.0,5466.0,59840.0,70.0,599770.0,3614.5,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3556,20180402,22:00:15,5462.0,58.0,5466.0,61.0,5466.0,59840.0,0.0,599770.0,3615.5,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3557,20180402,22:00:17,5462.0,66.0,5464.0,4.0,5466.0,59840.0,0.0,599770.0,3617.0,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3558,20180402,22:00:17,5462.0,66.0,5464.0,3.0,5466.0,59842.0,2.0,599770.0,3617.5,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3559,20180402,22:00:19,5462.0,66.0,5464.0,2.0,5466.0,59844.0,2.0,599770.0,3619.5,60,5462.0,5466.0,5460.0,5466.0,2.0,6.0,4.0
3560,20180402,22:00:20,5462.0,54.0,5466.0,81.0,5464.0,59858.0,14.0,599756.0,3620.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3561,20180402,22:00:21,5462.0,64.0,5466.0,85.0,5464.0,59860.0,2.0,599756.0,3621.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3562,20180402,22:00:22,5462.0,65.0,5466.0,81.0,5462.0,59862.0,2.0,599756.0,3622.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3563,20180402,22:00:24,5462.0,65.0,5466.0,83.0,5462.0,59862.0,0.0,599756.0,3624.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3564,20180402,22:00:25,5462.0,65.0,5466.0,84.0,5462.0,59862.0,0.0,599756.0,3625.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3565,20180402,22:00:27,5464.0,10.0,5466.0,94.0,5462.0,59862.0,0.0,599756.0,3627.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3566,20180402,22:00:29,5464.0,11.0,5466.0,94.0,5462.0,59862.0,0.0,599756.0,3629.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3567,20180402,22:00:30,5464.0,10.0,5466.0,94.0,5464.0,59866.0,4.0,599756.0,3630.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3568,20180402,22:00:31,5464.0,10.0,5466.0,95.0,5464.0,59866.0,0.0,599756.0,3631.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3569,20180402,22:00:31,5464.0,10.0,5466.0,98.0,5464.0,59866.0,0.0,599756.0,3631.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3570,20180402,22:00:32,5464.0,9.0,5466.0,98.0,5464.0,59868.0,2.0,599758.0,3632.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3571,20180402,22:00:33,5464.0,9.0,5466.0,100.0,5464.0,59868.0,0.0,599758.0,3633.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3572,20180402,22:00:33,5464.0,7.0,5466.0,100.0,5464.0,59872.0,4.0,599758.0,3633.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3573,20180402,22:00:34,5462.0,64.0,5466.0,102.0,5464.0,59886.0,14.0,599758.0,3634.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3574,20180402,22:00:35,5462.0,54.0,5464.0,1.0,5464.0,59886.0,0.0,599758.0,3635.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3575,20180402,22:00:35,5462.0,55.0,5464.0,1.0,5464.0,59886.0,0.0,599758.0,3635.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3576,20180402,22:00:36,5462.0,53.0,5464.0,1.0,5462.0,59890.0,4.0,599758.0,3636.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3577,20180402,22:00:36,5462.0,53.0,5464.0,11.0,5462.0,59890.0,0.0,599758.0,3636.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3578,20180402,22:00:37,5462.0,54.0,5466.0,107.0,5464.0,59892.0,2.0,599760.0,3637.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3579,20180402,22:00:38,5462.0,49.0,5464.0,7.0,5464.0,59894.0,2.0,599760.0,3638.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3580,20180402,22:00:39,5462.0,47.0,5464.0,7.0,5464.0,59894.0,0.0,599760.0,3639.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3581,20180402,22:00:42,5462.0,47.0,5464.0,8.0,5464.0,59894.0,0.0,599760.0,3642.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3582,20180402,22:00:43,5460.0,123.0,5464.0,36.0,5462.0,60080.0,186.0,599940.0,3643.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3583,20180402,22:00:44,5460.0,123.0,5464.0,37.0,5462.0,60084.0,4.0,599944.0,3644.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3584,20180402,22:00:45,5460.0,123.0,5464.0,38.0,5462.0,60084.0,0.0,599944.0,3645.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3585,20180402,22:00:46,5460.0,123.0,5464.0,36.0,5464.0,60088.0,4.0,599944.0,3646.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3586,20180402,22:00:47,5460.0,123.0,5464.0,37.0,5464.0,60088.0,0.0,599944.0,3647.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3587,20180402,22:00:49,5460.0,126.0,5464.0,37.0,5464.0,60088.0,0.0,599944.0,3649.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3588,20180402,22:00:50,5460.0,126.0,5464.0,38.0,5464.0,60088.0,0.0,599944.0,3650.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3589,20180402,22:00:51,5462.0,9.0,5464.0,45.0,5464.0,60088.0,0.0,599944.0,3651.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3590,20180402,22:00:52,5462.0,9.0,5464.0,46.0,5464.0,60088.0,0.0,599944.0,3652.5,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3591,20180402,22:00:53,5462.0,9.0,5464.0,47.0,5464.0,60088.0,0.0,599944.0,3653.0,60,5462.0,5466.0,5460.0,5464.0,2.0,6.0,2.0
3592,20180402,22:00:54,5462.0,10.0,5464.0,47.0,5462.0,60092.0,4.0,599944.0,3654.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3593,20180402,22:00:55,5462.0,11.0,5464.0,47.0,5462.0,60092.0,0.0,599944.0,3655.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3594,20180402,22:00:56,5462.0,11.0,5464.0,48.0,5462.0,60092.0,0.0,599944.0,3656.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3595,20180402,22:00:57,5462.0,8.0,5464.0,48.0,5462.0,60098.0,6.0,599946.0,3657.5,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3596,20180402,22:00:58,5462.0,8.0,5464.0,49.0,5462.0,60098.0,0.0,599946.0,3658.0,60,5462.0,5466.0,5460.0,5462.0,2.0,6.0,0.0
3597,20180402,22:01:00,5460.0,104.0,5462.0,26.0,5462.0,60114.0,16.0,599946.0,3660.0,61,5462.0,5462.0,5460.0,5462.0,2.0,2.0,0.0
3598,20180402,22:01:01,5460.0,104.0,5462.0,37.0,5462.0,60114.0,0.0,599946.0,3661.5,61,5462.0,5462.0,5460.0,5462.0,2.0,2.0,0.0
3599,20180402,22:01:02,5460.0,104.0,5462.0,7.0,5462.0,60174.0,60.0,599950.0,3662.5,61,5462.0,5462.0,5460.0,5462.0,2.0,2.0,0.0
3600,20180402,22:01:03,5460.0,107.0,5464.0,49.0,5464.0,60194.0,20.0,599944.0,3663.0,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3601,20180402,22:01:05,5460.0,97.0,5464.0,49.0,5460.0,60214.0,20.0,599924.0,3665.0,61,5462.0,5464.0,5460.0,5460.0,2.0,4.0,-2.0
3602,20180402,22:01:05,5460.0,97.0,5464.0,53.0,5464.0,60218.0,4.0,599920.0,3665.5,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3603,20180402,22:01:06,5460.0,96.0,5464.0,53.0,5464.0,60218.0,0.0,599920.0,3666.5,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3604,20180402,22:01:07,5462.0,2.0,5464.0,53.0,5464.0,60218.0,0.0,599920.0,3667.0,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3605,20180402,22:01:07,5462.0,1.0,5464.0,51.0,5462.0,60220.0,2.0,599922.0,3667.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3606,20180402,22:01:10,5460.0,93.0,5464.0,53.0,5462.0,60222.0,2.0,599924.0,3670.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3607,20180402,22:01:11,5460.0,93.0,5464.0,55.0,5462.0,60222.0,0.0,599924.0,3671.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3608,20180402,22:01:13,5460.0,94.0,5464.0,56.0,5462.0,60222.0,0.0,599924.0,3673.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3609,20180402,22:01:14,5460.0,94.0,5464.0,57.0,5462.0,60222.0,0.0,599924.0,3674.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3610,20180402,22:01:14,5460.0,96.0,5464.0,57.0,5462.0,60222.0,0.0,599924.0,3674.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3611,20180402,22:01:15,5460.0,96.0,5464.0,58.0,5462.0,60222.0,0.0,599924.0,3675.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3612,20180402,22:01:16,5460.0,99.0,5464.0,58.0,5462.0,60222.0,0.0,599924.0,3676.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3613,20180402,22:01:16,5460.0,97.0,5462.0,2.0,5462.0,60222.0,0.0,599924.0,3676.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3614,20180402,22:01:19,5460.0,97.0,5462.0,1.0,5462.0,60224.0,2.0,599924.0,3679.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3615,20180402,22:01:20,5460.0,95.0,5462.0,1.0,5460.0,60228.0,4.0,599924.0,3680.0,61,5462.0,5464.0,5460.0,5460.0,2.0,4.0,-2.0
3616,20180402,22:01:21,5462.0,49.0,5464.0,57.0,5462.0,60230.0,2.0,599924.0,3681.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3617,20180402,22:01:21,5462.0,49.0,5464.0,55.0,5462.0,60230.0,0.0,599924.0,3681.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3618,20180402,22:01:23,5462.0,49.0,5464.0,56.0,5462.0,60230.0,0.0,599924.0,3683.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3619,20180402,22:01:24,5462.0,49.0,5464.0,71.0,5464.0,60232.0,2.0,599922.0,3684.5,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3620,20180402,22:01:27,5462.0,49.0,5464.0,73.0,5464.0,60232.0,0.0,599922.0,3687.0,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3621,20180402,22:01:28,5462.0,49.0,5464.0,74.0,5464.0,60232.0,0.0,599922.0,3688.0,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3622,20180402,22:01:32,5462.0,49.0,5464.0,94.0,5464.0,60232.0,0.0,599922.0,3692.5,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3623,20180402,22:01:35,5462.0,49.0,5464.0,94.0,5464.0,60234.0,2.0,599922.0,3695.0,61,5462.0,5464.0,5460.0,5464.0,2.0,4.0,2.0
3624,20180402,22:01:35,5462.0,48.0,5464.0,93.0,5462.0,60236.0,2.0,599922.0,3695.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3625,20180402,22:01:38,5462.0,48.0,5464.0,94.0,5462.0,60236.0,0.0,599922.0,3698.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3626,20180402,22:01:39,5462.0,48.0,5464.0,111.0,5462.0,60236.0,0.0,599922.0,3699.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3627,20180402,22:01:44,5462.0,48.0,5464.0,112.0,5462.0,60236.0,0.0,599922.0,3704.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3628,20180402,22:01:45,5462.0,48.0,5464.0,113.0,5462.0,60236.0,0.0,599922.0,3705.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3629,20180402,22:01:48,5462.0,47.0,5464.0,113.0,5462.0,60238.0,2.0,599922.0,3708.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3630,20180402,22:01:50,5462.0,27.0,5464.0,113.0,5462.0,60278.0,40.0,599962.0,3710.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3631,20180402,22:01:51,5462.0,26.0,5464.0,113.0,5462.0,60280.0,2.0,599962.0,3711.0,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3632,20180402,22:01:51,5460.0,98.0,5462.0,3.0,5462.0,60332.0,52.0,599992.0,3711.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3633,20180402,22:01:53,5460.0,90.0,5464.0,117.0,5462.0,60342.0,10.0,599998.0,3713.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3634,20180402,22:01:55,5460.0,100.0,5464.0,117.0,5462.0,60342.0,0.0,599998.0,3715.5,61,5462.0,5464.0,5460.0,5462.0,2.0,4.0,0.0
3635,20180402,22:02:00,5460.0,100.0,5464.0,118.0,5462.0,60342.0,0.0,599998.0,3720.0,62,5462.0,5464.0,5460.0,5462.0,8.0,4.0,0.0
3636,20180402,22:02:00,5460.0,99.0,5462.0,1.0,5460.0,60344.0,2.0,599998.0,3720.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3637,20180402,22:02:01,5460.0,97.0,5462.0,2.0,5460.0,60344.0,0.0,599998.0,3721.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3638,20180402,22:02:04,5460.0,96.0,5462.0,3.0,5460.0,60344.0,0.0,599998.0,3724.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3639,20180402,22:02:05,5460.0,96.0,5462.0,20.0,5460.0,60344.0,0.0,599998.0,3725.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3640,20180402,22:02:07,5460.0,95.0,5462.0,20.0,5460.0,60346.0,2.0,599996.0,3727.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3641,20180402,22:02:08,5460.0,95.0,5462.0,21.0,5460.0,60346.0,0.0,599996.0,3728.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3642,20180402,22:02:09,5460.0,95.0,5462.0,22.0,5460.0,60346.0,0.0,599996.0,3729.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3643,20180402,22:02:10,5460.0,95.0,5462.0,30.0,5460.0,60346.0,0.0,599996.0,3730.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3644,20180402,22:02:11,5460.0,95.0,5462.0,47.0,5460.0,60346.0,0.0,599996.0,3731.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3645,20180402,22:02:13,5460.0,95.0,5462.0,48.0,5460.0,60346.0,0.0,599996.0,3733.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3646,20180402,22:02:16,5460.0,90.0,5462.0,48.0,5460.0,60346.0,0.0,599996.0,3736.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3647,20180402,22:02:17,5460.0,90.0,5462.0,49.0,5460.0,60346.0,0.0,599996.0,3737.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3648,20180402,22:02:18,5460.0,91.0,5462.0,49.0,5460.0,60346.0,0.0,599996.0,3738.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3649,20180402,22:02:20,5460.0,91.0,5462.0,69.0,5460.0,60346.0,0.0,599996.0,3740.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3650,20180402,22:02:24,5460.0,88.0,5462.0,79.0,5460.0,60348.0,2.0,599994.0,3744.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3651,20180402,22:02:25,5460.0,86.0,5462.0,79.0,5460.0,60348.0,0.0,599994.0,3745.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3652,20180402,22:02:31,5460.0,66.0,5462.0,78.0,5460.0,60390.0,42.0,599996.0,3751.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3653,20180402,22:02:31,5460.0,66.0,5462.0,79.0,5460.0,60390.0,0.0,599996.0,3751.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3654,20180402,22:02:33,5460.0,64.0,5462.0,79.0,5460.0,60390.0,0.0,599996.0,3753.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3655,20180402,22:02:34,5460.0,63.0,5462.0,79.0,5460.0,60392.0,2.0,599998.0,3754.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3656,20180402,22:02:36,5460.0,53.0,5462.0,79.0,5460.0,60392.0,0.0,599998.0,3756.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3657,20180402,22:02:37,5460.0,53.0,5462.0,99.0,5460.0,60392.0,0.0,599998.0,3757.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3658,20180402,22:02:40,5460.0,52.0,5462.0,99.0,5460.0,60394.0,2.0,599998.0,3760.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3659,20180402,22:02:40,5460.0,52.0,5462.0,103.0,5460.0,60394.0,0.0,599998.0,3760.5,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3660,20180402,22:02:45,5460.0,99.0,5462.0,103.0,5460.0,60398.0,4.0,599994.0,3765.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3661,20180402,22:02:52,5460.0,95.0,5462.0,103.0,5460.0,60406.0,8.0,599994.0,3772.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
3662,20180402,22:02:56,5460.0,95.0,5462.0,104.0,5460.0,60406.0,0.0,599994.0,3776.0,62,5462.0,5464.0,5460.0,5460.0,8.0,4.0,-2.0
